review_id,customer_id,product_id,msz,rating
8799,8799,51,The phone was in good shape like promised but you would think that if someone just paid 254.00 for a USED phone that it would at least come with a phone charger. Plus the phone didn't have the capibility of being activated from the phone. So not only do I have to go up to the verizon store to PAY to have it activated but I also have to spend more money for a charger.,3
8800,8800,49,Camera looks like I was standing in a cloud of smoke. I loved the camera on my old phone but this one is completely useless. I wouldn't buy another used phone ever.,1
8801,8801,53,"While the phone was as described, it was not 'unlocked' as was touted. It was locked to AT&T. I had to pay to get it usable in my part of the globe. I would buy from this seller again.",5
8802,8802,52,Was just as I expected ecelent,4
8803,8803,51,My kid is happy with it,3
8804,8804,53,Got on time. No issues in activating for Verizon. Phone is in excellent condition and works great!,5
8805,8805,52,in excellent condition other than normal wear and tear. my only thing is no siri,4
8806,8806,53,Thank you.,5
8807,8807,51,"Yes I Have now. All is perfect, but I made a mistake, that cellphone is CDMA and in my contry does not work, but is may fault. Any way is perfect . I am going to buy something called gmate and with that is going to workl here.",3
8808,8808,53,"needed a phone badly since I lost mine. when I got it, it wasn't in perfect condition but it was pretty good with some minor scuffs around the edges.",5
8809,8809,53,Cheaper than an ipod! I love it. Bought it refurbished and it came in awesome condition. Works great!,5
8810,8810,53,Gave it to my granddaughter for Christmas. Works great.,5
8811,8811,50,Beautiful phone! The sound didn't work though...,2
8812,8812,52,"Phone came in great condition, looks brand new! Activated without problems and is the 32gb as ordered. Came in the box with the charger and headphones. Snapchat is acting a little funny and the emoji keyboard but other than that no problems at all. Verizon said I got a great deal!",4
8813,8813,53,Was brand new in all the apple packaging complete with headphones and a charger. Was exactly as described by the seller. Extremely happy with this purchase. Great price especially now that apple has stopped producing 32 GB iPhone 4 and most cell services don't sell them.,5
8814,8814,52,Great!,4
8815,8815,50,"the phone was said to be fully functional, I quote ""The device is tested & 100% fully functional"". but the camera does not work and that is one of the main reasons I bought this phone. the seller should've mentioned that the camera is bogus. Very disappointed!!!!",2
8816,8816,53,The iPhone was new and in the box as described. I received it quickly and in good condition. Well satisified.,5
8817,8817,50,home button does not work!,2
8818,8818,49,That suck this company sale phone with somebody all account I'm un happy.and good luck to new costumer.,1
8819,8819,53,When I order the phone I had mixed reaction when I look at the reviews but when I gotten the iPhone all those fears were put to rest cause it works great,5
8820,8820,51,i normally get great products from warehouse deals but some reason this time i got the phone and when i stuck the headsets in the phone couldnt hear a thing. got new headsets and it still didnt work,3
8821,8821,53,Item as described and exactly what I wanted. Shipping was very quick.,5
8822,8822,53,still using it !!! came like brand spanking new so very pleased with is no problems just a great phone I love love love it thanks so much,5
8823,8823,53,I'm extremely satisfied with this purchase . It came in the box brand new and perfect! I bought another one for a friend.,5
8824,8824,53,This used iphone 4 was in ridiculously great condition. The price was similar or better than other used or refurbished iphones with less GB storage. My teenage son was getting this as a replacement phone until our contract is up for renewal and he can get a new one. Now he's not sure he wants a new one.,5
8825,8825,49,Wasn't able to activate it the phone is still under someone else contract so it was useless . Had to return . Still waiting on my refund. Please make sure esn is clean before u sell another,1
8826,8826,53,"Wonderful phone altogether for a wonderful price....Very very satisfied.....Purchased w. a SquareTrade 1-Year Accident Protection Plan for Prepaid Cell Phone just to make sure everything was covered....As of yet have not had to use it *fingerscrossed :-D Again, a very wonderful device! Came quickly and had no signs of flaws or wear and tear (the phone literally looked brand new!) Just keep in mind if buying this device; it is a VERIZON iPhone which means IT COMES WITH NO SIM CARDS SLOT, it will have to be activated by an associate of iOTA (internet over the air)......Again, a perfect device! Would most definately do business with the seller again! Keep up the great work!",5
8827,8827,53,"It took me a long time to get on board with the updating to a smart phone, and I really don't know what I was thinking. Some advice though: make sure you are buying a genuine apple phone and GET INSURANCE! I bought the 32 gb iPhone, and two weeks later dropped it in water. When I took it to an apple store, they said it had been hampered with and thus they couldn't replace it unless I wanted to pay $750.So then I had to buy another one (obviously I couldn't go back to not having words with friends)...I bought from an apple dealer and paid a little extra for the warranty. And don't forget the case, because you will drop this everyday.",5
8828,8828,52,Worked great thanks for the new phone has made a big difference with the available space and came in well before the last day for the arrival,4
8829,8829,49,"This is definitely not a new phone as the original posting had stated. Sure, the phone looked new when I got it, but it only lasted me about 4 months before the battery started draining and dying at 40%. Not to mention the super lag that came with it. Do not buy this! What a scam.",1
8830,8830,52,iphone is in good shape - works great - except the on/0ff button on top - this phone is so much easier to operate than my old smart phone.,4
8831,8831,50,No voice text which I thought all Iphone 4 had :-( obviously my fault for not doing the research and making sure it had the features I wanted...,2
8832,8832,52,there were no marks on it and it works perfect. i havnt had any problems with it so far. just like new.,4
8833,8833,53,its perfect i have no prolbems everyone should buy products off amazon they never let me down and always have the best of everything,5
8834,8834,52,"The only reason I did not give five stars is because I found out that only the right speaker works, I mostly use it with headphones though or a ihome. It holds a bunch of songs but since I plugged it into my computer itunes flipped out and said it has to be uninstalled but i put a lock so that no one can delete itunes, i cant get into it to unlock the lock so i can only have the songs i have baught on my iphone, not ones that i have on cds. I wish i had the money to use the phone part of it but for now i have my music",4
8835,8835,53,great item as they said it was would use them again for any purchase. i cant say enough good things thanks,5
8836,8836,53,"It works perfectly and I absolutely love it. Best phone I have ever had, even when I was dead set on droid!",5
8837,8837,53,"32 gigs is an awful lot for a guy who only sends about twenty or so emails a month and receives back less. Phone works great, but my wife's 8 gig one is just enough",5
8838,8838,53,I was very impressed with the service and quality of the product I received. The product was shipped immediately and I received it before the expected date. The phone was in perfect (new) condition and I have had no problems with it at all. Activating it was a breeze. I would suggest this seller to anybody!,5
8839,8839,53,The phone is awesome and much better than a droid or HTC. I will never go back to a windows based product.,5
8840,8840,49,"I purchased and iPhone 4 32gb from 360Mobile Solutions received the Phone May 2, 2013 and the phone's speaker and microphone did not work and I excused it at first because I needed a phone but on May 20, 2013 the phone went black and completely stopped working. smh. I don't like the fact that 360 did not have away from me to contact them to get their help in solving this problem. I personally thank Amazon for stepping up and helping me out with a total refund. I write this in hope's the 360 Mobile Solutions step their game up to because that was UNACCEPTABLE!",1
8841,8841,53,I really have enjoyed my iPhone. The phone came as it was described on picture. I have no complaints and price was great.,5
8842,8842,52,Pros the price was right. Con can't up date the operating system.,4
8843,8843,50,No I thought it had a sim card slot...,2
8844,8844,53,Excellent brand new in package,5
8845,8845,53,Shipping was supper fast and I love it,5
8846,8846,49,Battery was dead within a month.,1
8847,8847,53,It's great!,5
8848,8848,53,Was actually a 4S. Nice! Perfect condition,5
8849,8849,51,"I thought I was the responsible one and didn't pay for the insurance for my phone. Of course I was the one who dropped their phone in the rain and it cracked all over the place. Anyway, I found one on Amazon that was about the price as if I had paid the monthly insurance premium all this time. The home button sticks sometimes but my stepdaughter put a menu icon on the front so I can quickly get the home screen. Kids know all kinds of neat stuff.",3
8850,8850,52,"Arrived early. Exactly as described. One tiny bubble on the edge of the screen, but nothing I would complain about. Overall It's a good phone and new.",4
8851,8851,52,The phone it's self didn't run as fast as I wanted it to but it is keeping up nicley with my old phone.,4
8852,8852,53,"Worked very well, no scratches. Only one side of the speakers worked but for the price it was great. It was glitchy here & there but it only happened every so often that it wasn't really a problem. Restarted the phone & it was fine. Overall great product & great price. Would recommend.",5
8853,8853,53,What I wanted . Fine phone.,5
8854,8854,50,"Can't upgrade software to support Twitter......freakin' TWITTER won't run on this thing! Also bluetooth would randomly switch off, phone needed to be rebooted to get it back on. Last straw was it would not respond when I tried to access my voicemail. I'm giving it two stars because even with a cracked screen (lost my temper during the voicemail incident) its 32gb makes it a formidable music player.",2
8855,8855,49,Home key doesn't work properly I contacted seller no resolution,1
8856,8856,53,"This was the best iPhone Apple ever had til the IPhone 6S Plus came out. I had my iPhone 4 for many years and never had a problem with it...easy to learn iOS, clear calling, hundreds of thousand apps to try in the App Store...If this is your first iPhone purchase and don't want anything big then this the best phone.",5
8857,8857,53,nice works good,5
8858,8858,51,It served the purpose till upgrade on Verizon kicked in!,3
8859,8859,53,"If you love Apple, you'll love this affordable phone!",5
8860,8860,52,Works good! Thanks,4
8861,8861,51,Had to return because I needed the iPhone 4s to run certain apps for business.,3
8862,8862,49,The phone I bought through Amazon was stolen. When I went to have it activated at the Verizon store the sales clerk told me it had been reported stolen. Luckily I was able to get a refund from Amazon. How disappointing! I have not bought one single electronic item from Amazon since and may not in the future due to this experience.,1
8863,8863,53,"I love this phone I was super excited to get this phone, I lost my ipod touch and didn't and decided to get an iphone instead of replacing the ipod. That was one of my best decisions. I would recommend this product to any and everyone.",5
8864,8864,49,I had a defective speaker in the first month. I sent it back to VERY HQS and they asked if I would take the phone back if they fixed the speaker. I agreed to it for a slight reduction in price. About 2 months after that my home button started having problems. Its gotten now into the fourth month. This is a lemon. I asked for a refund for this phone that keeps having problems. They refused to take it back. Thanks VERY HQS for your customer service.,1
8865,8865,49,"I was excited to get my very first smart phone. The item was purchased as being NEW. I received it and had loved the I Phone until a few days ago when I was only able to make calls using the speaker phone. I took the phone to Apple and they took it apart and informed me that the phone was refurbished-there was not original Apple parts in there so they would not repair the phone. I am not unhappy with Apple or Amazon. But the company that supplied this item-I have never felt to tricked, ripped off, and taken for a ride. Amazon, luckily, was nice enough to at least stand by their promise and issue a full refund, even though the purchase was a bit past the thirty days. Will I use Amazon again? Yes. Apple? Yes. This supplier? NOOOO!! RIP OFF!!!!",1
8866,8866,52,"Well for one thing i didn't get a new one and when i did get it, it had a very volgure e-mail left on it (rapepornog ) what the rest was i can't remeber, and there was still some chinese writing left on it, i was lucky to get it off, so i really do think ALL THE PHONES SHOOULD BE LOOKED OVER A WHOLE LOT BETTER THAN THEY ARE??????????",4
8867,8867,49,Tried to activate this phone and it would not due to the fact that it was a AT & T phone. I would suggest the owner or company of this phone change the title description.,1
8868,8868,53,"when i ordered I thougth that is going to look used, but when i got it. was wrap it as new and when i open it, was perfect clean like a new i i ordered used, and since i buyed is working perfecly.",5
8869,8869,53,"This item was exactly as advertised-in perfect condition, no scratches, and works perfectly. I intended to buy a 4S, but the 4 is great and Siri is not really necessary.",5
8870,8870,51,though i ve been using the phone regularly i will b taking it to the apple store to exchange it the home button rarely works and the which means i had to put one on the screen and the screen doesnt shut off due to a faulty proxy sensor which means when im talking i either mute people out or im bumping buttons leaving loud beeping noises in the other persons ear,3
8871,8871,53,This phone is perfect. It came in the original packaging and works beautifully. More than I expected. I definitely recommend this,5
8872,8872,52,Very good....no scratches at all. I love it but the only problem I am facing is a message popping up and say your phone can not be activated however I see the Verizon network. That's funny.,4
8873,8873,53,I got my iphone earlier. It was as they had described it. I'm very happy with my iphone and the conditions were great.. Thank you!! :),5
8874,8874,51,Phone works really well. I had to take to Verizon store to have activated. However I was expecting a 32gb and only received a16gb so that was disappointing.,3
8875,8875,50,"Apple was 1st in the race with these types of products, and they were great for the first few years, but history has now repeated itself with the Apple Corporation in that they have again fallen asleep with customer needs, no incorporation of new technology, products stale, prices OUTRAGEOUS on ALL their products, and so many other reasons.We have ditched all our apple products and switched to Android products from one company (which I will not name here). In the last 47 years of my life I have never bought an Apple Personal Computer and I have only bought 3 apple devices which we have sold them all. You would think CEOs would have to take a basic freshman 101 course in lessons learned from history, but apparently its beyond their grasp. It has always been amazing to me what their salaries are!",2
8876,8876,52,"I was not comfortable buying this off line, but it seems to be working great so far. Only time will tell....",4
8877,8877,52,Great deal on this phone. I took a big chance and had a lot of doubt. The phone arrived on excellent condition and for the price this was a great deal. Thank you',4
8878,8878,52,Indeed it is a very fabulous phone with details that I have to learn for months.I really like it. Shadrack,4
8879,8879,49,The Phone does not work it's crap! It slowly got worse now I'm to the point where I cannot hear my calls!,1
8880,8880,51,"the phone is new like the description, but the front camera issue and can't use properly.thanks to Amazon and 360 mobile solutions for this withdraw.",3
8881,8881,52,there were no marks on it and it works perfect. i havnt had any problems with it so far. just like new.,4
8882,8882,49,"When I bought this a while ago, I was buying a 32GB phone. Then when I got the phone, the phone was reported stolen. The seller immediately responded to my claim and he sent me a new phone. Except the new one was only a 16 GB phone and it was hard to hear people when I was on a call. I also paid the amount for a 32 GB phone and ended up with a 16 GB phone that came with a bonus ""box."" Then the hearing part went completely out, so I just bought a new phone from Verizon.",1
8883,8883,53,OK. Good purchase!!,5
8884,8884,51,"I received the cell phone really quickly and ive been using it since... its a little sluggish at times but its managable but the one thing that pissed me off about it is that the sound only comes out of one of the speakers and at one time, the sound wasn't even working. literally have to slam the phone on the back then the sound came back on.....",3
8885,8885,52,bluetooth doesnt workits a tad glitchy now and thencharging is a tad spotty and slow at timesit can get really laggybut i can live with all these things; it was a great price!,4
8886,8886,53,great for music,5
8887,8887,52,It was sad the only reason I bough it was to stream my disney movies at that time you could only do it with an IPhone,4
8888,8888,53,Great,5
8889,8889,53,Great value,5
8890,8890,49,Not unlocked,1
8891,8891,53,I wouldn't have purchased this phone. It was used and had negative reviews. BUT I bought it for my grandson with HIS money and thought at the time that I would be teaching him a lesson. Instead HE taught me a lesson. The phone looked new. It does everything it's supposed to do. He LOVES it!! What more can you ask? It arrived quickly and the transaction was effortless. He always wanted an IPhone and after going through many other brands of less quality finally decided to get one he could afford. 5 stars for delivering as promised in a condition better than promised and for making my grandson very happy!,5
8892,8892,53,Great ui on iOS 7,5
8893,8893,49,When attempted to activate it was reported as a stolen device.,1
8894,8894,49,Phone accordingly is new but upon checked by apple store it is fake. Could not get any cell signal.,1
8895,8895,53,Great phone but the description needed to be clearer.,5
8896,8896,49,"hello good morning, this is to place you iphone sim card? for use in Venezuela thank you waiting for your reply",1
8897,8897,53,"I purchased this to replace my son's stolen iphone. This phone arrived quickly, brand new in original packaging. It is working very well on our Verizon network. We are well pleased.",5
8898,8898,53,It's been a year & this phone still runs great with a good battery. The unlocked version is perfect for people who switch plans a lot. A great purchase for anyone deciding on using an iPhone.,5
8899,8899,53,"I had previously bought an iPhone 4 from a different seller, which had turned out to be defective. This one was cheater and works like a charm! Amazing!",5
8900,8900,53,downgraded from v 5 & very happy... needs to last until my contract comes do. May not trade it in.,5
8901,8901,53,"I had before a Samsung iii, very expensive cellphone, nice, big screen, but for some reason my wife didn't like it, so we decided to buy an iphone and give it a try.This is definitely a good product, fast response, excellent sensor on the touch screen, nice, clean... and the best of all was that we paid a reasonable price for this refurbished item, which looks like new, with minor blemished. my wife is really happy and now she just need to learn how to use it.",5
8902,8902,49,"I thought I was buying what was listed. But I received a different GB of phone than I had paid for. She did pay me the difference of the item I got and what I had originally paid for. But I am still upset because that's not what I wanted, and the phone wasn't unlocked.",1
8903,8903,53,"I was scared i would have gotten an iphone that was cracked with scratches or something, but when it arrived it looked brand new like no one has ever used it. I was very impressed!(: i love the phone, so glad i ordered it, everything came with it. it was a great price too! (:",5
8904,8904,51,"Add more description to the phone because when i had received mine the home button had some problems and did not want to work sometimes. also with the phone speakers, i am a person of music i like to always listen to music but when the speakers do not work fully it disappointed me. overall the phone was a great buy and i really enjoy it",3
8905,8905,49,"The phone looked in great shape when I received it...however at first I noticed it was a bit slower than my previous iPhones. After a couple weeks it was very evident the phone was not processing well. Here we are 2 months later and besides using it as a phone, everything else is so slow that I cant browse or check email unless I have 15 minutes to wait and reopen the application multiple times. I am very disappointed in this product",1
8906,8906,53,I can't complain about he phone at all I love it a lot. I would let everyone know about it,5
8907,8907,53,"Very pleased with my purchase, all new and works great. I will use the net for all my shopping from now on.",5
8908,8908,51,Everything is fine except the home button only works half the time. But the price was pretty low and it's otherwise fully functional.,3
8909,8909,52,"I'm in Guangzhou, China received Iphone4 32GB, overall is very good. Is the screen and border wear more often, it was a very good deal. Using Chinese telecommunications services.",4
8910,8910,49,The only big problem of this iphone is that i can't used because the phone is locked.SO NOW WHAT? -.-,1
8911,8911,53,Thank you the phone looks like it is brand new and works great! Couldnt be more happy with the product. highly recommended!,5
8912,8912,49,The charger didn't work,1
8913,8913,50,Has decent functions but very slow phone. And there is no option to make it to where when on phone calls the screen closes or locks so your face make you push buttons constantly or you conference in other calls. That's a major disappointment always have to use speaker I you don't want that to happen.,2
8914,8914,51,"When I opened it, it had a large crack near the camera.",3
8915,8915,51,I wouldn't buy a Iphone 4 after having the 5C. The navigation is impossible.,3
8916,8916,50,"it worked well for 2 weeks but now the screen ""spasms"" all the time. I cant take photos and often cant select an icon while this is going on.",2
8917,8917,49,My phone don't even work half the time,1
8918,8918,49,"This phone is unable to use in other countries, don't buy it if you need to use outside USA !!!!! I bought it unloocked but it didn't works.",1
8919,8919,53,Loved that phone wish I still had it,5
8920,8920,53,I got my phone a week earlier than expected & it works perfectly :),5
8921,8921,53,Very fast shipping-great product- works great:),5
8922,8922,53,Everything as described. Will buy from again.,5
8923,8923,53,"Item came just as expected, and was well packed. I had to return mine, though, because the friend I got it for got a new phone the day after it arrived.",5
8924,8924,49,"I bought this phone to replace my old one through verizon, however I know that phones have a tendency to break so I bought a warranty as well. I can't get my money back for either and now I am out a phone and $190. Don't waste your money because mine broke, the power button and home button has a lot of issues. I won't be buying anything else through Amazon anymore because of how everything was taken care of.",1
8925,8925,49,battery dead top power off button not working sent back,1
8926,8926,52,It works great but would like a bigger screen.,4
8927,8927,53,Luv it!!!,5
8928,8928,53,"This I phone is wonderful, I realize it is an older model, but for our first smart phone it works great!",5
8929,8929,53,It did exactly what I needed it to do.,5
8930,8930,49,It arrived and the microphone didn't work. Do NOT buy from these people.,1
8931,8931,53,"Worked very well, no scratches. Only one side of the speakers worked but for the price it was great. It was glitchy here & there but it only happened every so often that it wasn't really a problem. Restarted the phone & it was fine. Overall great product & great price. Would recommend.",5
8932,8932,52,Met my expectations,4
8933,8933,53,"First I want to say that I purchased this new, through Amazon. The phone was as described, new and with all the accessories. Had no trouble activating it with Verizon and I am very happy with the purchase. It is a good basic i phone at a fair price!",5
8934,8934,53,Awesome,5
8935,8935,52,Good experience; Seller was Very accommodating to my request. Thank you!,4
8936,8936,53,this iphone was okay but I found out before sending the product back that it doesn't have siri or even facetime. I sent it back right away without opening the box.,5
8937,8937,53,my son loves his phone. No issues as of yet,5
8938,8938,53,So far so good !,5
8939,8939,53,It was so clean,5
8940,8940,53,Was on time and very satisfied,5
8941,8941,52,Pros the price was right. Con can't up date the operating system.,4
8942,8942,53,Muito bom,5
8943,8943,53,Perfect condition not a scratch came on time couldn't be happier works great!!!,5
8944,8944,49,"Advertised as new but was definitely used before. The phone wouldn't connect to itunes or even my computer. The phone wasn't even showing up in the device manager at all, not even as an unknown device. A day after receiving the phone, the screen got lots of white streaks on it and starts flashing uncontrollably. Basically the phone I received was unusable.",1
8945,8945,49,"this was advertised as New in package. the phone was received with a defect in the screen (shaking icons). after contacting apple, the unit was identified as a ""refurbished"" phone. ""refurbished"" does NOT equal NEW.",1
8946,8946,53,Wonderful item. Great purchase,5
8947,8947,53,We received the phone on time &!it was exactly in the condition promised. We were very happy with everything! Thanx,5
8948,8948,53,This phone is amazing except one of my speakers didn't work when I took it out of the package.,5
8949,8949,53,Perfect! Very pleased! It was listed as like new and was indeed in new condition. The phone is working great (on Net10) and no regrets on this purchase!,5
8950,8950,52,Good phone but probably paid more than I should have!,4
8951,8951,49,defective phone that was received later than the express date that was paid for.,1
8952,8952,53,"we like the price like the product,,,,, it doesn't had any scratch,,,,,like the gigabites,,,the color and special because it was in good condition",5
8953,8953,50,"This phone doesn't pull as many reception bars as my black phone. It does most things except complete calls well. That's the trouble. What good is a phone that doesn't do its main job of completing phone calls well? And even though it was brand new, Apple said, ""It's from an outside vendor, and you're on your own.""Too bad.",2
8954,8954,53,At first I was almost sure I was going to get scammed because this was such a great deal! It works perfectly and I couldn't be more satisfied with my new iPhone 4. Love it! Thank you!,5
8955,8955,53,"Problem, scratch, and blemish free, just the way it should be :) why buy a new iPhone? :) :) :)",5
8956,8956,49,It is great althought my home button only works half the time and so i have to hit it several times to get back to my home screen from anywhere. Not good!,1
8957,8957,52,"I bought the 'Used - very good' condition. There were some slight scratch marks and some 'dirt' in the speaker slots and other cavities. Other than that, I've had it for almost 2 months now and no issues so far.",4
8958,8958,49,I spent two hours on the phone to activate it for it to not even be a Verizon phone. Its made for AT&T. Very unhappy.,1
8959,8959,51,"I purchased this phone for use overseas, only to learn AFTER I received it that there wasn't a GSM Chip Slot. I currently use an iPhone 4 and it does have the GSM Slot, I had no idea the newer ones or from Verizon did not.I will now have to try and sell this item and get one GSM ready.Gary",3
8960,8960,51,I bought the phone it looks great no scratches nothing it was a used phone the only problem was the batterie dies in about an hour and sometimes doesn't even turn back on it takes about 30 minutes. I tried contacting amazon and they told me to check with apple but apple didn't do anything.,3
8961,8961,51,"The camera takes fuzzy pictures but otherwise the phone is fine. It was very clean, like new, as advertised but what is with that camera.",3
8962,8962,53,very satisfied thank you,5
8963,8963,51,"I had an iPhone 4, that I only replaced because I switched from AT&T to Verizon. This phone was great when it arrived, but about 6 months later, I now don't have reliable sound unless I have headphones plugged in or it is on a dock. My alarms still go off, and sometimes it rings, so it's not the speakers or anything, just a software issue I guess. I new I was taking a risk when buying a used phone from Amazon, so I can't be horribly upset, but I'm now thinking hard about whether I'll ever do that again.",3
8964,8964,53,good,5
8965,8965,53,Thanks for the phone.,5
8966,8966,53,This stuff was great I love amazon,5
8967,8967,53,Great phone and awesome seller!!!! VERY FAST SHIPPING!! Highly recommend!!! Thanks!!,5
8968,8968,52,My sister loves it except the volume button does not work and one of the speakers are blown out.... Crap for the money you pay.,4
8969,8969,49,"Product arrived quickly, looked great, but the headset input didn't work so I returned it.",1
8970,8970,49,"phone speaker not working, and bottom button intermittant.",1
8971,8971,53,As described,5
8972,8972,53,ok got the phone in 3 day after ordering. i went with the shipping set up amazon pre assigned. did not pay anything extra. brand new in box sealed. it is just as advertised. t has an update available to iOS 7 upon set up if you go to settings then general and tell it look for update. it comes with iOS 6 . yes FaceTime is available. i would recommend alpha cell via amazon. i am a happy camper. have not set up with verizon yet wanted make sure it worked first. worst case its an iPod.http://www.verizonwireless.com/support/how-to-activate-apple-iphone-4/including activation set up from Verizon. not easy to find. must do this before attempting to make Verizon account. make sure everything you do is on the prepaid account side. last note here the 30 day prepaid account is unlimited talk text and web. the 30 dollar card gets you the whole month. I paid with 2 15 dollar cards to make the 30.,5
8973,8973,49,Horrible don't buy. Glitches,1
8974,8974,53,The phone looks great and exceeds expectations. It has a heft that makes me realize it's a phone and no longer am iPod!,5
8975,8975,53,Great,5
8976,8976,53,"Still working until now, excellent",5
8977,8977,53,Excellant,5
8978,8978,50,"The phone I bought would only hold a charge for 6 hours, very disappointed.",2
8979,8979,49,"No one can hear you talk on it. Can only talk with the speaker phone or via Wifi with another device.Totally bummed. Returning it as soon as I find another phone!Thought the ""deal"" was too good. And it came wrapped in a Iphone 4 box and all, and it sure looked New!Too bad it does not work. I can't walk around using the speaker phone, and I am not using an ear piece.Perfect if you dont actually want to talk on it!",1
8980,8980,53,Amazing,5
8981,8981,50,"Item looks good, no scratches or blemishes. But turns off and then on randomly for no reason. Doesn't seem like something a ""new"" phone should do.",2
8982,8982,53,Good,5
8983,8983,51,It didn't meet my expectation because it had no sim slot available.,3
8984,8984,49,I hate the iPhone I purchased and am now searching to replace it. I will never buy another iPhone.,1
8985,8985,49,Volume would not work...,1
8986,8986,52,The home button doesn't work all the time but it is a used phone and I can work around the home button. Arrived promptly with no problems.,4
8987,8987,53,Awesome buy! I appreciate the nice communication between seller and I. Phone is in great condition and also came with a case and phone charger! Thank you,5
8988,8988,49,I want my money back!! What a disappoint :( never expected this to happen to me ;(,1
8989,8989,49,"The bluetooth doesn't work since I bought it, bad, bad, bad",1
8990,8990,49,So bad,1
8991,8991,53,"very good phone, had no problems with it.",5
8992,8992,49,I am not satisfied with the product. The phone constantly freezes up and will not function at all for several minutes and this gets VERY ANNOYING. Sometimes when I talk on my phone people tell me they cannot hear me and it sounds like I am talking through a tunnel. I have not contacted the company to request a refund or exchange because I have been super busy.,1
8993,8993,51,great phone as advertised shipping is great will recommend,3
8994,8994,49,The screen went black after 2weeks of use. I have tried everything and it want come on. This is the second phone i have purchased off of here and they never work over 2weeks.,1
8995,8995,53,"32 GB really made the difference for me - more music, more apps and it was in perfect condition. Thanks Folks",5
8996,8996,52,"Just like new for a fraction of the price. My daughter loves it, she uses it all day and night. I would recomend an otter box case they pay for them selves in no time.",4
8997,8997,49,So far no problems as of yet did find local store n in Columbus ohio where I could buy brand new for 150.00 wish I knew before hand to save the extra money will look around next time,1
8998,8998,53,"I was about to buy this phone same phone for about 70 bucks more for new out of the box. Saw the same phone in the warehouse section with the Amazon guarantee. So glad i got the warehouse deal. Phone came with a charger like new, no i phone box but who cares.",5
8999,8999,49,"I ordered an iPhone 4 32GB and they sent an 8GB iPhone, was not what i ordered. Let for a trip and had to have someone else send a phone to my address in Florida while trying to work. Total disaster.",1
9000,9000,53,for the great price it worked and there was no damage when I received it but I already lost it never fails when I buy a apple product.,5
9001,9001,52,Very good phone my son likes it. It wasn't scratch and was nicely kept. Was very easy to set up on pre paid service.,4
9002,9002,49,"Phone wouldn't work 10 minutes after I got it. I've only had it for 5 hours. When I first turned it on, it took forever and I noticed these lines going across the screen. At first it would go black if I was on it for more than 30 seconds now the screen keeps fading black everytime I try to unlock it and will randomely shut off. Seems to me like water damage because this is what happened to my last iphone I got wet. So in that case this is a scam.",1
9003,9003,53,this product is great so far bought it for Christmas so don't know how long it will last but the price you cant beat and always amazon is great so well pleased,5
9004,9004,53,I love the Apple phone.This is a outstanding deal and phone. I don't like writing a book to tell you about this. Deal,5
9005,9005,53,My granddaughter is thrilled with the phone which she will use until the family plan is qualified for renewal and then move up to the latest iPhone available at the time!,5
9006,9006,49,"This phone was a lemon. It looked great when it arrived, but the battery was near death, and after a few days the Home Button stopped working. The screen wouldn't react to tough, either. It was a very frustrating ordeal. I hope they don't turn around and pass it off onto someone else.It's time to through that baby away.",1
9007,9007,53,This was a gift for my son. He really likes the phone and keeps it close by all the time.,5
9008,9008,53,My daughter wanted a iPhone for Christmas! Found this one Cyber Monday for a GREAT deal with all the accessories brand new in the box. Phone works great,5
9009,9009,52,"Phone was delivered promptly. I was worried that phone may be used or wouldn't connect with Verizon. Phone appears to be new and I had no problems connecting with Verizon. I have issues with several apps, but I don't consider that the seller's fault. Phone won't download entire I-tunes library and the maps doesn't have a voice feature. .",4
9010,9010,53,Works like an absolute charm. The seller got this too me EXTREMELY speedy and was extremely nice. Never ever had any problem with it and I've had it for almost 2 months now. Works beautifully.,5
9011,9011,53,Phone was in great shape just as promised in original box daughter was very happy.,5
9012,9012,53,I was able to load all of my music onto this phone.,5
9013,9013,53,VERY happy with my purchase!!! It was a Christmas gift for my husband and he adores it. Uses it every minute of the day! Thanks for a great product and super speedy delivery!,5
9014,9014,49,Very disappointed with purchase I'm having problems sending mail with the iPhone and now my iPad as well. The aol.com email doesn't send my email but I'm receiving my email to my email account! When I try to send a message it says that the password or the username is incorrect! Please help? Thank you!,1
9015,9015,52,"I like it, the big memory is good for the music I like!",4
9016,9016,49,Worked for 7 days and then wouldn't charge or even come back on.,1
9017,9017,53,"Great price, 69.99. arrived quickly and works perfectly. Appears to be brand new.",5
9018,9018,53,"Awesome produce, awesome price. Thank you so much",5
9019,9019,53,My kids love these phones! They have used them for over 6 months without any problems.,5
9020,9020,49,This phone has no SIMM slot - pretty much worthless if you want to use with any carrier.,1
9021,9021,53,As advertised,5
9022,9022,53,Good,5
9023,9023,49,They listed the product as NEW and it is VERY USED.,1
9024,9024,49,Camera lens was vary bad could not use buttons does not work,1
9025,9025,52,With any used item that you purchase you're taking a chance but with this item it's in really good shape other than the home button is non responsive at times. Overall it's a good purchase..,4
9026,9026,49,"It was no clear for us whose first language is not English the description of the cell. It is impossible to use it here in Brazil ans mt purychase, mt money was lost. I wrote a message for you, but there wasn't any answer. So, sadly, it was my first and my last purchase.Sibcerely yiurs,Denise Batista da Luz",1
9027,9027,53,excellent,5
9028,9028,49,phone is ridiculously slow,1
9029,9029,53,Perfect!,5
9030,9030,53,perfect,5
