product_id,product_name,price,seller_id,details,timestmp
11267,Durga Ghee 1 L Pouch,577,738,,2019-11-06 00:23:20
11268,Pure Derm Anti-Hairfall Shampoo  (340 ml),247,982,"A healthy scalp requires essential nutrients & hydration, but harsh chemicals may can easily strip this away, damaging hair and causing dandruff. Don't let this stand in the way of you owning the room! Now, you can bid a definite farewell to your dandruff with regular use of New Pure Derm Anti Dandruff Shampoo - the Dermats# recommended solution for recurring dandruff**! Infused with the goodness of Rosemary and Tea Tree extracts, along with Oxy-fused Micro Bubble Technology, Pure Derm Anti-Hairfall Shampoo removes upto 100% dandruff and prevents it from coming back**. New Pure Derm anti-dandruff shampoo range consists of 3 variants: 1. Pure Derm Dandruff Protect shampoo -for dandruff prone scalp 2. Pure Derm Anti Hairfall shampoo - for dandruff and dry/itchy scalp 3. Pure Derm Mint Cool shampoo -for dandruff and oily/greasy scalp Say goodbye to dandruff with regular use of New Pure Derm Anti-dandruff shampoo! 100% tak dandruff jaayega aur waapas nahin aayega, purify your scalp everyday.* *Purification from dirt, grease and dandruff, action at epidermal level, effectiveness of dandruff removal depends on dandruff level, no visible flakes with 4 weeks of daily product use. #Anti dandruff shampoo recommendation study conducted by an independent agency in December 2017 1.Removes upto 100% dandruff and prevents it from coming back* 2.Infused with Oxy-fused Micro bubble technology 3.Purifies* the scalp & pores from dirt, grease and impurities 4.Clinically proven solution for removing upto 100% dandruff 5.Nourishes hair and makes it soft, smooth and easy to manage 6.Recommended by Dermatologists#",2019-11-23 00:33:01
11269,"Mother Dairy Pure Cream  (200 ml, Pack of 1)",47,90,,2019-11-14 00:46:49
11270,Dove Hair Fall Rescue Shampoo  (340 ml),182,429,"You know what’s one of the greatest worries women have? It’s hair fall. And seeing hair strands in our comb can be daunting. That’s why Dove brings you this hair fall rescue shampoo. Combat hair fall and add some bounce to your hair by using this shampoo. Healthy Hair Apart from combating hair fall, this shampoo deeply nourishes damaged hair from root to tip and makes hair visibly fuller. Gentle Formula This shampoo is so gentle that you can use it every day.",2019-11-26 00:31:53
11271,Cadbury 5 Star Chocolate Bars  (120 g),55,736,,2019-11-27 00:31:09
11272,Atish Papad - Special Udad Masala 200 g,48,741,,2019-11-02 00:27:34
11273,Karthika Shikakai Powder  (180 g),41,984,,2019-11-04 00:35:46
11274,Namdhari's Dairy Paneer  (200 g),82,69,,2019-11-18 00:40:22
11275,Germisol Perfumed Herbal Phenyle 2 in 1 Spice  (5 L),366,30,,2019-11-18 00:39:15
11276,Nani Fenugreek Leaves  (100 g),100,544,,2019-11-23 03:02:50
11277,Rostaa Kalmi Dates  (680 g),774,239,,2019-11-14 00:22:56
11278,Lotus Herbals Men Safe Sun Advanced Daily UV Shield - SPF 30 PA+++  (100 g),311,728,,2019-11-20 00:33:44
11279,Pillsbury Chakki Fresh Atta  (10 kg),390,569,,2019-11-29 00:23:02
11280,777 Idly Chilli Powder  (Buy 1 Get 1(100g Each) Free)  (100 g),62,636,,2019-11-09 00:26:56
11281,Lakme 9 to 5 Primer  Matte Nail Color Grey,242,780,"Let a single or double coat of the Lakme 9 to 5 Primer Plus Matte Nail Topcoat leave a trendy, smooth, and matte finish on your lovely nails. This chip-proof nail enamel lasts for days. Matte Shade This is a matte shade that is ideal for formal and casual occasions. Chip-proof This Lakme nail color is chip-proof and has a smooth texture. Primer Plus Matte This primer plus matte nail enamel is long-lasting. Smooth Finish The smooth-finish leaves a lovely, vibrant tint on your nails.",2019-11-23 00:44:55
11282,24 Mantra Organic Cumin Powder  (100 g),87,662,,2019-11-22 00:22:49
11283,"Mystique 2 Ply Toilet Tissue Paper Roll - 6 Rolls Toilet Paper Roll  (2 Ply, 246 Sheets)",210,215,Mystique 2 Ply Toilet Tissue Paper Roll - 6 Rolls,2019-11-08 00:39:17
11284,Bluebird Superfine Self Rising Flour Powder  (500 g),49,290,,2019-11-22 00:30:53
11285,Cadbury Celebrations Crackers Truffles  (180 g),294,619,,2019-11-04 00:29:32
11286,Lipton Green Tea Box  (250 g),247,116,,2019-11-18 00:28:37
11287,Flipkart Supermart Select Unpolished Toor Dal  (1 kg),116,457,"Dal contains high levels of fibers and carbohydrates for digestion and energy. Cultivated on the nutrient-rich fields of Maharashtra, Gujarat, etc., Flipkart Supermart Dal and Pulses add proteins and essential nutrients to your everyday diet. Sourced from the finest traditional farms, our professionals handpick the Select produce carefully to ensure that the maximum nutrition from the farm reaches your food. Through multiple quality checks, cleaning and advanced packaging, Flipkart Supermart Select ensures an enhanced shelf life while also preserving the healthy, natural taste of the produce. So go ahead and enjoy a healthy, hearty meal with your family.",2019-11-18 00:24:20
11288,Kohinoor Authentic Platinum Basmati Rice (Long Grain)  (5 kg),875,950,"Kohinoor Authentic Platinum Basmati Rice (Long Grain) (1 kg) Treat your loved ones to some delectable dishes made using this pack of Kohinoor Traditional Authentic Basmati Rice. Full of Flavour Packed with flavour and easy to prepare, the Kohinoor Platinum Basmati Rice is a real treat for your tastebuds. Traditionally Aged This packet of basmati rice has been aged for 24 months to give it a distinct, nutty flavour. Get ready for some fragrant and delicious dishes made with the Kohinoor Authentic Platinum Basmati Rice.",2019-11-07 00:25:02
11289,Scotch Brite Premium Toilet Brush with round container with Holder  (White),590,25,,2019-11-04 00:37:07
11290,LuvIt Dairy Rich Home Delights Milk Chocolate Bars  (154 g),135,362,,2019-11-28 00:31:24
11291,LuvIt Chocwich Home Delights Bars  (2 x 202 g),126,494,,2019-11-12 01:00:01
11292,Old Spice Musk After Shave Lotion  (100 ml),190,515,,2019-11-15 00:38:44
11293,Umadi's Puthani Chutney Powder  (200 g),57,313,,2019-11-30 00:31:23
11294,Set Wet Studio X Freestyle Matte Hair Wax  (70 g),199,149,"A dollop of this Set Wet X Styling Wax Freestyle Matte Hair Styler is all it takes to stay on top of your hair game. This oil-based hair styling product gives your hair an all-day smoothness. You can restyle your hair without washing the wax off, it’s that smooth.",2019-11-13 00:33:04
11295,Sadanand Ladagi Ladu Carton  (250 g),67,785,,2019-11-01 00:29:43
11296,Clean & Clear Morning Energy Lemon Fresh Face Wash  (150 ml),175,99,"Clean & Clear Morning Energy Lemon Face wash is specially formulated with menthol, soft bursting beads and a refreshing fragrance. The special ingredients create a cool, tingling sensation on your skin that truly wakes you up and makes you feel energized, while thoroughly cleansing your skin and leaving it clean & clea",2019-11-10 00:30:30
11297,All Out Multi Insect Killer  (Rs 30 Savings Pack),172,77,,2019-11-03 00:38:33
11298,Set Wet Studio X Charcoal Body Wash  (180 ml),279,599,"Charcoal is an ancient 'modern' ingredient known for its immense detoxification benefits. Studio X Charcoal Body Wash for men is an excellent way to detoxify and purify the skin gently. Charcoal is beneficial in skincare due to its abilities to cleanse the skin of impurities and reveal fresh and radiant skin. Specially formulated to get rid of environmental pollutants and clogged pores, this body wash delivers clear, nourished and revitalized skin. Get ready for an invigorating experience like none other with Set Wet Studio X Charcoal Body Wash for Men. Benefits : Studio X Charcoal Body Wash contains activated charcoal that detoxifies your skin. It removes toxins, dirt and sweat, making your skin look radiant and fresh for long. Leaves your skin feeling refreshed, revitalized and deeply cleansed Its moisturising ingredients doesn't dry your skin Removes dirt, toxins and revitalizes your body Suitable for daily usage and for all skin types",2019-11-10 00:30:56
11299,Nivea Men Deep Impact Cleansing Shower Gel  (250 ml),179,169,,2019-11-15 00:30:21
11300,Mysore Sandal Centennial Soap  (100 g),100,377,,2019-11-02 00:32:54
11301,"Tata Grand Instant Coffee  (50 g, Chikory Flavoured)",72,713,,2019-11-01 00:27:49
11302,MTR Vermicelli Payasam 180 g,68,611,,2019-11-23 03:27:56
11303,Brookside Pomegranate Dark Chocolate Truffles  (100 g),138,966,,2019-11-09 00:29:23
11304,Organic Tattva Turmeric Powder  (200 g),68,485,,2019-11-08 00:23:31
11305,Fair and Handsome Fairness Cream  (60 g),84,907,,2019-11-03 00:32:44
11306,Palmer's Olive Oil Smoothing Shampoo  (400 ml),418,296,,2019-11-23 00:38:52
11307,Aachi Gulab Jamun Mix 175 g  (Buy 1 Get 1(175g Each) Free),99,878,,2019-11-21 00:30:21
11308,Opera Cottage Style Salt and Black Pepper Potato Chips  (55 g),60,310,,2019-11-30 00:28:05
11309,"Kellogg's Corn Flakes Real Almond & Honey  (1 kg, Pouch)",509,998,,2019-11-06 00:26:50
11310,Snickers Party Mix Bars  (330 g),270,53,"Make every day a celebration with the Snickers Party Mix Pack that contains miniature assorted chocolates.   Ideal Celebration Gift You can gift the pack to your loved ones to celebrate any occasion, big or small. Assorted Luxury Chocolates This pack contains Bounty coconut chocolate, Mars caramel chocolate, and Snickers peanut chocolate.",2019-11-12 01:02:57
11311,Pril Dishwash Bar  (400 g),34,226,,2019-11-08 00:35:16
11312,Catch Italian Seasoning Grinder  (40 g),119,731,,2019-11-13 00:25:23
11313,"Saffola Fittify Gourmet Ginger Basil Instant Coffee  (30 g, Green Coffee Flavoured)",257,889,This Saffola FITTIFY Gourmet - Green Coffee Instant beverage mix has been created by nutritionists and curated by Chef Kunal Kapur. This hot beverage is a health booster that is high in antioxidants that aids in weight loss & management. This green coffee is rich in antioxidants as it has not been roasted. Benefits This green coffee is rich in antioxidants that aid weight loss and regulate metabolism. It also helps regulate blood pressure and sugar levels. ,2019-11-20 00:28:45
11314,Lifebuoy Total 10 Immunity Boosting Hand Sanitizer Bottle  (50 ml),59,359,,2019-11-13 00:28:41
11315,Chukde Garam Masala Whole  (100 g),93,843,,2019-11-23 02:59:58
11316,Brookside Pomegranate Dark Chocolate Truffles  (100 g),126,22,,2019-11-23 00:35:21
11317,Satyam Black Dried Peas (Whole)  (500 g),68,942,,2019-11-01 00:26:44
11318,Parle Hide & Seek Black Bourbon Vanilla Creme Sandwich  (100 g),30,543,,2019-11-01 00:24:55
11319,Double Horse Soya Chunks  (200 g),33,444,,2019-11-07 00:24:03
11320,Catch Pink Rock Salt  (100 g),91,530,,2019-11-14 00:23:27
11321,Snapin Pizza Mix  (45 g),63,276,,2019-11-06 00:26:27
11322,Odonil Rose Dreams Blocks  (75 g),71,610,,2019-11-24 00:57:02
11323,Veet Silk & Fresh Dry Skin Hair Removal Cream  (50 g),108,726,,2019-11-10 00:33:25
11324,Keya Pasta Seasoning  (45 g),94,632,,2019-11-17 00:25:50
11325,Real Activ 100% Orange Juice  (1 L),100,457,,2019-11-06 00:27:09
11326,Real Fruit Power Masala Guava  (2 x 1 L),192,298,,2019-11-22 00:28:01
11327,JK Sat Isabgol Drink  (100 g),94,987,,2019-11-09 00:39:09
11328,Fabelle Soft Centres Choco Mousse Bars  (128 g),153,318,,2019-11-06 00:29:40
11329,Super Max S 11 Cartridge  (1 Unit cartridge Free)  (Pack of 4),48,905,,2019-11-26 00:34:51
11330,"Dabur Glucose-D Energy Drink  (50 g Extra in Pack)  (200 g, Plain Flavored)",58,390,,2019-11-16 00:26:41
11331,Pillsbury Pastry Cake Strawberry  (300 g),153,174,,2019-11-12 00:58:56
11332,Baygon Lime Scent Mosquito and Fly Killer,95,298,,2019-11-26 00:55:21
11333,Colgate Plax Complete Care Mouthwash  (250 ml),116,928,,2019-11-18 00:32:25
11334,Borges Tricolor Durum Wheat Fusilli Pasta  (500 g),130,259,,2019-11-21 00:26:50
11335,Fiama Patchouli and Macadamia Shower Gel  (185 ml),87,314,"Wash away the troubles of your day, with the foamy, fresh, and fun Fiama Shower Gel. And while you enjoy your Fiama bath, let its skin-conditioners work their magic to give your skin a soft glow. This Patchouli and Macademia shower gel makes your day bright and shiny with its fruity, floral fragrance. It is filled with natural goodness, which gives you soft glowing skin and an indulgent experience. So get ready to let your bath, take care of you after a rough day.",2019-11-26 00:30:46
11336,Karachi Bakery Milk Mysore Pak Box  (200 g),160,412,,2019-11-25 00:27:51
11337,Mother Dairy Sweet Lassi  (200 ml),20,144,,2019-11-21 00:40:41
11338,Kewal Coriander Powder  (200 g),30,902,,2019-11-21 00:22:48
11339,Amul School Pack Salted Butter  (100 g),55,700,,2019-11-18 00:40:33
11340,Beardo Hair Serum  (50 ml),265,515,"Hair Serum specially formulated to fights graying for hair and make your hair strong, smoother and shinier.",2019-11-07 00:33:28
11341,Nivea Men Fresh Protect Ice Cool Deodorizer Deodorant Spray - For Men  (120 ml),207,298,"With this NIVEA deodorant for men, you can enjoy day-long odour control. Thanks to its skin-friendly and gas-free formula, you can go about your day with ease. And, with its refreshing and masculine fragrance, you’ll draw the attention of all those around you as you walk past them. Say Goodbye to Body Odour Problems This deodorant comes with a gas-free formula that prevents the formation of body odour for up to 24 hours. This way, you can come into close contact with people around you without worrying about smelling unpleasant. Freshness That Lasts Long With this deodorant, you’ll enjoy its masculine and refreshing fragrance that will last for a long time. Gentle on Your Underarms The skin-friendly formula of this deodorant is dermatologically tested to be safe for your skin.",2019-11-09 00:32:46
11342,Cadbury Champion's Pack Dairy Milk Chocolate Bars  (130 g),100,972,,2019-11-15 00:29:04
11343,Rostaa Walnuts  (200 g),480,2,,2019-11-21 00:23:56
11344,Epigamia Greek Natural Plain Yogurt  (90 g),42,890,,2019-11-25 00:40:56
11345,Tohfa Green Chana (Whole)  (1 kg),89,365,,2019-11-08 00:23:53
11346,Dove Environmental Defence Shampoo  (340 ml),229,190,"Pollution from smoke, dust, and other air pollutants can damage your lovely locks, leaving your hair rough and prone to breakage. This Dove shampoo is here to counter the harmful effects of environmental pollution (on your hair) by providing deep nourishment and protection. Infused with Lotus Essence This anti-pollution shampoo cleanses away everyday build-up of dirt. It purifies your hair while also replenishing essential nutrients to combat hair damage. This shampoo gives you instant and long-term nourishment so that your hair always stays clean, protected, and nourished. Cleaner and Healthier Hair Stop worrying about hair fall, damage, and dryness as this shampoo gives you cleaner and healthier hair, despite the pollution that exists outside your home.",2019-11-16 00:31:36
11347,"Pril Dish Cleaning Gel  (Tamarind, 750 ml)",128,478,,2019-11-15 00:40:37
11348,"Ziofit Classic Seedless Sultan Dates  (Combo Pack 1  1 Free, 500 g each)  (500 g)",175,308,,2019-11-06 00:26:23,7454379e7da842d8c22dead800c6d636
11349,Umadi's Coconut Garlic Chutney Powder  (200 g),77,976,,2019-11-30 00:31:43
11350,Himalaya Baby Lotion 200ml pack of 1  (200 ml),140,661,"Babies have always been known for having the softest skin and delicate as it may be baby skin is so full of natural moisture that there is nothing more pure. Keep this natural beauty well guarded by using this Himalaya Baby Lotion. Perfected to keep your baby’s skin nourished, this lotion will ensure to soften your baby’s skin and keep it healthy so your baby enjoys a long day with no skin damage at all. Infused with olive oil, this lotion will supply your little one’s skin with vitamin E, an agent that nourishes and soothes skin from the deepest layers so there is no dryness and rough patches. The special formulation of this lotion fights infections and ensures your precious little child is always smiling and is not affected by germs and allergens. Bacteria is aplenty in the atmosphere and you need not worry about protecting your child if you are using this Himalaya implement. As you use this lotion to massage your baby’s body, the action will help bone development and make sure your baby stays healthy in all aspects. The skin moisturization that this lotion can provide suits both boys and girls. The herbal and organic composition with country mallow is perfectly safe for your baby.",2019-11-18 00:39:26
11351,"Lifebuoy Total Soap  (Combo Pack 5  2 Free, 125 g each)  (5 x 125 g)",150,639,,2019-11-11 00:32:46
11352,Origo Fresh Regular Whole Cashews  (500 g),421,18,,2019-11-13 00:23:29
11353,Lotus Herbals Men Safe Sun Advanced Daily UV Shield - SPF 30 PA+++  (100 g),311,337,,2019-11-24 00:58:45
11354,Dizzle Mitha Pan Mouth Freshener,88,855,,2019-11-08 00:25:30
11355,Paper Boat Juice - Aamras  (1 L),96,180,,2019-11-22 00:26:48
11356,Kissan Mixed Fruit Jam 700 g,196,709,,2019-11-27 00:30:33
11357,Wild Stone Code Titanium Perfume Body Spray - For Men  (120 ml),225,893,,2019-11-27 00:33:04
11358,Everest Shahi Biryani Masala  (50 g),70,542,,2019-11-13 00:25:26
11359,Badshah Rajwadi Garam Masala Powder  (50 g),41,869,,2019-11-08 00:28:48
11360,GRB Gulab Jamun Tin  (1 kg),189,360,,2019-11-20 00:28:52
11361,Maggi Festive Favourites Instant Noodles Vegetarian  (365.5 g),100,151,,2019-11-13 00:29:50
11362,American Garden Whole Black Olives  (450 g),211,764,,2019-11-27 00:28:27
11363,Bikano Navratan Mixture  (1 kg),215,827,,2019-11-04 00:28:36
11364,American Garden Apple Cider Vinegar  (473 ml),145,45,,2019-11-23 03:27:32
11365,DCC Delicious Cashew Roasted & Salted  (500 g),859,7,,2019-11-22 00:28:13
11366,Timios Zookers Animal Shaped Biscuits  (150 g),160,164,,2019-11-23 03:11:30
11367,Priyagold Butter Bite Premium Pistachio and Almond Cookies  (700 g),144,421,,2019-11-02 00:26:24
11368,Olay Natural White Instant Glowing Fairness  (40 g),181,542,,2019-11-16 00:31:42
11369,Organic Tattva Brown Chana (Whole)  (500 g),72,669,,2019-11-21 00:22:59
11370,Britannia Layerz Choco Cake Cake Choco  (375 g),150,397,,2019-11-15 00:28:46
11371,TRESemme Keratin Smooth Conditioner  (190 ml),176,142,"Don’t let frizzy and unmanageable hair stop you from stepping out? Give your hair a luxurious makeover with this TRESemme Keratin Smooth Conditioner. Keratin and Argan Oil Infused with the goodness of keratin and argan oil, this conditioner will nourish every strand of your hair, leaving them smoother and shinier. Nourishes Hair and Controls Frizz Say goodbye to frizz for up to three days after a hair wash. This conditioner will gently nourish your hair, making them easier to style. Lower Sulphate Formula This formula makes this hair conditioner ideal for both natural and chemically treated hair. Formulated for Indian Hair Use this conditioner while washing your hair after an oil massage for optimal results.",2019-11-06 00:33:25,d13b1933bd2edc9f9d0b68795bd6dd82
11372,Godrej Aer Musk After Smoke Car Freshener  (10 g),166,34,,2019-11-14 00:34:39
11373,Wild Stone Red Deodorant Spray - For Men  (150 ml),179,857,"Underlining the callous yet determined mindset of most men, this deodorant from Wild Stone makes sure that every man is at his best every step of the way. Long Hours of Freshness Whether battling one’s nerves for an important interview or plain concern for one’s own set impressions, this deodorant will back you up with its long lasting fragrance of freshness that leaves an impressive scent on you for the greater part of your day. Green Apple and Cedar Notes An intense mix of woody and citrus notes combines with your masculine portrait to spread a cheer around senses in the room. The mild completion of the woody notes of cedar with green apple highlights each note separately with best compliments.",2019-11-27 00:33:54
11374,Wow Apple Cider Vinegar  (400 ml),371,511,,2019-11-22 00:31:44
11375,Eastern Kashmiri Chilly Powder  (250 g),65,523,,2019-11-08 00:24:36
11376,Aachi Madras Sambar Powder  (50 g),20,145,,2019-11-30 00:23:21
11377,Happilo 100% Natural California Almonds  (2 x 200 g),330,165,,2019-11-10 00:25:46
11378,Nivea Extra Whitening Cell Repair Body Lotion  (120 ml),148,521,"Use the Nivea Extra Whitening Cell Repair Body Lotion to repair damaged skin and to get glowing, even-toned skin. This skin care product contains Vitamin C extracts which help repair dull and damaged skin. Even Skin Tone This lotion contains cell repair formula to give you even skin tone in just about 14 days. Protects from Sun Damage Not only does this lotion protect your skin from the harmful rays on the sun but it also repairs damaged skin, thanks to its SPF 15 and Vitamin C. Get Smooth Skin Use this lotion regularly to get even-toned, smooth skin.",2019-11-06 00:32:24
11379,Veeba Carrot and Cucumber Sandwich Spread 250 g,67,789,,2019-11-23 03:23:42
11380,MTR Vermicelli Payasam 180 g,68,584,,2019-11-26 00:31:46
11381,Galaxy Crispy Bars  (36 g),40,82,Do something different this festive season. Enjoy Galaxy chocolate with your family and friends. This Galaxy Milk Chocolate makes for a mouth-watering gifting option. The Taste This Galaxy Crispy Chocolate offers silky smooth and creamy chocolate that is lip-smacking good. Only the Finest This Galaxy Milk Chocolate is created from the finest quality cocoa to deliver that iconic silky smooth chocolate experience.,2019-11-14 00:27:30
11382,Dabur Gulabari  (Cotton Balls Free)  (250 ml),63,513,,2019-11-17 00:32:33
11383,Nestle Kitkat Bars  (126 g),100,192,"With a Nestle KitKat, take a quick and delicious break any time you want. This popular chocolate is made of crispy wafer fingers that are covered in rich milk chocolate. Crispy and Delicious Nestle KitKat is crispy, chocolaty, and a delicious snack that you can enjoy alone or with friends. Not too Sweet This crunchy chocolate is not too sweet, and it suits most taste buds. Contains 94 Calories One portion (two fingers) of KitKat contains 94 calories. Storage Tips Due to humidity and temperature, KitKat can develop a whitish layer. However, it does not mean that it is not suitable for consumption. Suitable for Vegetarians This Nestle product can be consumed by vegetarians.",2019-11-07 00:28:41,91613a48776bee154f8f3920fb07ca45
11384,Del Monte Durum Wheat Spirali Pasta  (500 g),148,768,,2019-11-10 00:26:41
11385,Veeba Schezwan Dip & Stir-Fry Sauce  (320 g),109,608,,2019-11-02 00:31:01
11386,Hershey's Kisses Cookies n Creme White Chocolate Truffles  (100.8 g),138,638,,2019-11-09 00:27:37
11387,Mangat Ram Unpolished Masoor Dal (Whole)  (500 g),49,651,,2019-11-08 00:24:27
11388,Haldiram's Kaju Mixture  (400 g),143,488,,2019-11-29 00:28:33
11389,"Closeup Ever Fresh Toothpaste  (300 g, Pack of 2)",115,201,,2019-11-06 00:32:37
11390,Rin Liquid Detergent  (800 ml),99,329,,2019-11-21 00:39:13
11391,"Saffola Fittify Gourmet Lemon Mint Instant Coffee  (30 g, Green Coffee Flavoured)",257,74,This Saffola FITTIFY Gourmet - Green Coffee Instant beverage mix has been created by nutritionists and curated by Chef Kunal Kapur. This hot beverage is a health booster that is high in antioxidants that aids in weight loss & management. This green coffee is rich in antioxidants as it has not been roasted. Benefits This green coffee is rich in antioxidants that aid weight loss and regulate metabolism. It also helps regulate blood pressure and sugar levels. ,2019-11-13 00:28:34
11392,Glade Wild Lavender Refill  (12 ml),99,82,,2019-11-23 00:45:49
11393,Beardo Mustache Growth Roll-on Hair Oil  (8 ml),220,251,"Condition, smooth, moisturize, make those beautiful beards and mustache soft, manageable and frizz free, while also conditioning the skin underneath and getting rid of itchiness. This blend hydrates skin, makes your beard manageable, improves growth, while providing subtle scents perfect for both days in the office and on the weekends.",2019-11-18 00:31:31
11394,Mother's Recipe Gujarati Gorkeri Sweet Mango Pickle  (500 g),121,534,,2019-11-08 00:29:41
11395,Dove Deeply Nourishing Body Wash  (190 ml),104,317,"Who said youthful looks, fair skin and a trim figure is the only way to express beauty? The Dove Deeply Nourishing Body Wash is on point on this one, as it makes your skin look nourished and well-tended to. While cleansing your body, it also helps retain moisture to keep your skin hydrated, leaving you with soft and supple skin. Mild and Gentle Formula This Nutrium Moisture technology, in combination with mild cleansers, help retain your skin’s moisture to give you soft and smooth skin.",2019-11-06 00:30:20
11396,Raw Pressery Life  (250 ml),135,897,,2019-11-25 00:29:39
11397,Prasaar Maida  (1 kg),45,296,,2019-11-10 00:23:45
11398,Engage Rush Deodorant Spray - For Men  (165 ml),152,851,,2019-11-25 00:33:28
11399,Prasaar Ragi Flour  (500 g),37,779,,2019-11-01 00:26:21
11400,Scotch Brite Sponge Mop  (Multicolor),305,192,NA,2019-11-02 00:40:33
11401,Scotch Brite Kitchen Squeegee (Pack of 1) Wet & Dry Mop  (White 0.2 m),220,116,"A perfect tool to keep your kitchen counters, dining tables and glass surfaces squeaky clean and sparkling!",2019-11-04 00:36:42
11402,Nivea Milk Delights Fine Gramflour Face Wash  (100 ml),148,242,"Presenting New NIVEA Milk Delights Face Wash. With the goodness of Milk proteins and Fine Gramflour, specifically for your Oily skin-type, it gives you a healthy-looking skin",2019-11-04 00:34:29
11403,Bikano Gulab Jamun Box  (1 kg),189,666,,2019-11-13 00:31:46
11404,New Soft N Silky Cotton Buds  (Buy 2 Get 1 Free)  (200 Units),169,844,,2019-11-18 00:36:42
11405,Sofit Soya Milk Mango,126,439,,2019-11-05 00:47:33
11406,Ashok Chillies Powder  (200 g),48,616,,2019-11-09 00:23:53
11407,Tang Lemon Instant Drink Mix  (500 g),110,961,,2019-11-30 00:29:32
11408,Sadanand Ladagi Ladu Carton  (250 g),67,652,,2019-11-24 00:29:44
11409,"Nature Valley Honey Oat Nutri Biscuits  (150 g, Pack of 3)",60,652,,2019-11-26 00:25:24
11410,JK Ajwan  (100 g),48,730,,2019-11-13 00:24:15
11411,"RiteBite Peanut Butter Bar  (40 g, Pouch)",32,853,,2019-11-27 00:27:57
11412,St. Dalfour Strawberry 284 g,270,636,,2019-11-07 00:29:07
11413,Flipkart Supermart Select Premium Sona Masoori Rice (Raw)  (1 kg),73,796,,2019-11-21 00:24:21
11414,Fair & Lovely Advanced Multi Vitamin Fairness Cream  (110 g),185,553,"Get fair, bright and beautiful skin even in summers with the Fair & Lovely Advanced Multi-vitamin fairness cream. Beautiful Skin Infused with Vitamin B3, C, E and B6, this cream gives you beautiful, flawless skin.",2019-11-25 00:33:04
11415,Mother Dairy Milk Shake  (Mango),25,886,,2019-11-15 00:41:40
11416,Amulya Dairy Whitener Milk Powder  (1 kg),379,50,,2019-11-15 00:41:15
11417,Kohinoor Super Value Basmati Rice (Long Grain)  (5 kg),715,316,"Enhance the taste of rice-based dishes, easily, by using the Kohinoor Super Value Basmati Rice. Carefully Selected Grains The grains are carefully picked out as per the length and aroma. So, you can enjoy even the simplest of meals such as lentils and rice with delight, as the taste of this rice adds more flavour to the meal. Rich Aroma This rice is processed in a high-quality manufacturing facility, which helps it to retain its aroma and flavour.",2019-11-12 00:55:01
11418,Pampers Active Baby Diapers - S  (46 Pieces),678,393,"5 Star Skin Protection: The Best tape style diapers from Pampers, with an outer layer of cotton-like softness, this baby diaper provides intense care to your baby's sensitive skin and protects it effectively from friction rash and redness. These soft and comfort fitting diapers with stretchable sides are best for your baby's rest and playtime. The diaper's fastening tape sticks multiple times thus ensuring it stays in place even after you fasten it after checking your baby's diaper. Protection and nourishment of your baby's skin are taken care of with extracts of moisturising Aloe Vera lotion, characteristic of these best baby diapers.. These diapers are ultra-thin, thanks to the absorbent gel material (AGM), commonly known as Magic Gel. This magic gel core of Pampers diapers is highly effective in absorbing frequent wetness. Naturally your baby's skin remains dry for upto12 hours ,now no more frequent diaper changing or blow leaks for your little angel.",2019-11-07 00:39:17
11419,Flipkart Supermart Select Rice Flour  (500 g),30,462,,2019-11-02 00:24:28
11420,Ambika No.3 Appalam 50 nos,93,148,,2019-11-09 00:24:25
11421,Veet Full Body Waxing Kit Sensitive Skin Strips  (20 Strips),190,828,,2019-11-17 00:33:29
11422,Krysa Steel Tongue Cleaner,35,524,,2019-11-23 00:39:19
11423,Tropicana Pineapple Delight  (1 L),75,708,,2019-11-09 00:25:01
11424,Quaker Oats Homestyle Masala  (400 g),145,745,"This packet of Quaker Homestyle Masala oats is flavourful and healthy. It has nutrients that can help you watch your weight and at the same time help you stay fit. It comes with the taste of real vegetables and masala that can make your breakfast lip-smackingly delicious, Also, it is made of whole grain oats, so it is loaded with fibre and protein. Eating a bow of Quaker oats each day can keep you energised throughout the day.",2019-11-16 00:27:21
11425,Freshee Cocktail White Napkins  (50 Sheets),36,268,,2019-11-21 00:41:01
11426,Aachi Rasam Powder  (100 g),52,106,,2019-11-16 00:24:21
11427,Real Fruit Juice - Orange  (1 L),105,73,,2019-11-21 00:27:23
11428,Haldiram's Gol Kachauri  (150 g),40,211,,2019-11-21 00:24:57
11429,Excel Plus Extra Thick Regular Liquid Toilet Cleaner  (Buy 1 Get 1(500ml each) Excel Dishwash gel(250ml) Free)  (500 ml),133,8,,2019-11-23 00:42:40
11430,Kurkure Puffcorn Yummy Cheese  (55 g),20,29,,2019-11-01 00:24:12
11431,Parakh Royal 1121 Basmati Rice  (10 kg),"1,010",823,,2019-11-12 00:55:05
11432,Rajdhani Unpolished Moong Dal (Split)  (500 g),69,351,,2019-11-22 00:23:05
11433,Glade Floral Perfection Gel  (70 g),80,681,,2019-11-08 00:34:19
11434,Smint Sugarfree Strawberry Candy  (Pack of 2),77,79,,2019-11-20 00:28:14
11435,Mystique Table Grace White Napkins  (90 Sheets),34,480,,2019-11-01 00:42:59
11436,Dettol Tulsi and Sensitive Liquid Hand Wash Pump  Refill  (175ml Dettol Sensitive Hand wash Free)  (2 x 187.5 ml),118,408,,2019-11-26 00:29:54
