order_id,product_id,customer_id,delivery_person_id,quantity,address_id
92507,24,440,476,5,445
92508,23,494,440,1,369
92509,28,71,404,4,201
92510,27,263,116,4,380
92511,5,98,495,3,44
92512,20,189,110,5,294
92513,5,258,67,2,28
92514,16,115,50,1,160
92515,19,482,441,4,267
92516,4,156,100,4,86
92517,13,420,87,1,90
92518,8,180,124,4,391
92519,21,314,345,4,335
92520,14,278,323,2,112
92521,23,48,179,1,125
92522,20,134,302,1,259
92523,19,25,160,5,401
92524,14,304,467,2,24
92525,18,177,316,3,75
92526,17,310,251,4,348
92527,7,438,282,2,50
92528,14,259,381,4,91
92529,13,231,155,4,163
92530,4,492,417,3,420
92531,13,258,184,5,222
92532,18,89,166,2,102
92533,11,355,133,4,227
92534,26,134,193,3,105
92535,25,289,420,5,498
92536,13,364,396,2,27
92537,23,321,68,1,367
92538,19,298,408,4,490
92539,10,390,242,4,366
92540,23,105,293,1,357
92541,25,206,434,4,198
92542,2,249,431,2,95
92543,25,249,383,3,115
92544,14,23,253,5,392
92545,11,157,339,5,144
92546,15,267,435,4,265
92547,13,112,334,3,488
92548,1,246,35,3,250
92549,11,88,466,4,188
92550,13,221,317,2,231
92551,18,338,106,3,69
92552,16,22,174,1,449
92553,22,125,448,3,208
92554,13,19,74,4,456
92555,3,41,64,4,34
92556,8,238,426,2,378
92557,4,343,424,5,389
92558,22,244,401,2,290
92559,28,293,261,2,379
92560,6,251,272,4,437
92561,9,191,361,5,259
92562,19,229,243,5,390
92563,19,259,312,4,216
92564,19,44,365,5,316
92565,12,369,216,5,53
92566,15,482,290,3,75
92567,18,47,105,3,411
92568,17,338,381,1,36
92569,26,240,171,4,226
92570,3,326,495,1,316
92571,14,15,16,3,407
92572,16,7,450,3,6
92573,22,135,191,1,25
92574,6,347,428,5,39
92575,13,143,464,3,406
92576,19,254,439,3,326
92577,15,283,443,2,145
92578,10,442,110,4,278
92579,3,1,23,4,154
92580,13,500,376,5,376
92581,21,470,121,4,480
92582,5,333,482,2,65
92583,26,6,14,4,159
92584,3,454,26,4,215
92585,23,67,135,4,433
92586,12,228,220,4,213
92587,20,104,479,5,245
92588,18,355,85,5,361
92589,2,423,298,4,285
92590,10,144,74,1,470
92591,19,255,275,3,242
92592,8,46,309,5,182
92593,11,253,469,2,305
92594,6,231,169,3,15
92595,6,105,228,4,463
92596,27,45,331,5,455
92597,23,364,374,2,122
92598,10,433,277,5,98
92599,14,395,379,3,222
92600,15,163,267,2,461
92601,5,101,499,1,148
92602,21,4,125,5,472
92603,5,124,264,3,420
92604,19,210,381,5,219
92605,11,486,77,4,273
92606,23,208,345,5,35
92607,15,143,56,1,64
92608,16,156,375,2,361
92609,23,318,60,1,466
92610,19,3,110,3,360
92611,15,249,42,1,110
92612,10,100,72,2,143
92613,17,14,465,3,308
92614,9,238,353,5,446
92615,19,320,189,2,193
92616,19,492,167,1,488
92617,7,241,332,1,330
92618,19,108,91,5,60
92619,6,93,402,3,28
92620,28,233,317,1,267
92621,16,209,9,2,109
92622,28,459,194,5,383
92623,10,219,339,2,370
92624,9,186,131,5,296
92625,9,330,363,4,120
92626,26,425,17,4,245
92627,5,411,193,3,419
92628,9,415,18,1,60
92629,4,297,206,5,302
92630,15,417,462,1,370
92631,27,280,385,4,215
92632,5,137,304,2,203
92633,24,447,494,4,96
92634,2,35,150,3,379
92635,17,355,475,3,215
92636,8,176,274,3,346
92637,27,180,444,5,476
92638,14,178,168,5,435
92639,10,391,493,2,132
92640,5,45,107,3,433
92641,25,443,340,4,417
92642,22,210,12,5,406
92643,5,433,101,2,183
92644,28,68,283,1,287
92645,17,23,102,4,398
92646,16,215,369,2,209
92647,8,76,422,2,238
92648,25,63,114,3,71
92649,17,112,299,1,291
92650,11,424,377,2,463
92651,10,115,236,2,72
92652,17,369,412,3,340
92653,17,478,225,2,171
92654,28,66,69,1,417
92655,14,95,254,5,156
92656,17,3,296,5,281
92657,20,238,156,2,176
92658,8,164,480,2,394
92659,25,144,491,1,149
92660,28,70,13,1,288
92661,7,100,377,4,388
92662,4,188,124,3,244
92663,26,121,320,3,348
92664,18,288,256,5,45
92665,22,241,169,4,224
92666,9,125,487,2,142
92667,1,415,31,5,348
92668,22,336,266,5,57
92669,10,488,130,5,230
92670,25,421,492,4,209
92671,15,348,261,5,143
92672,18,228,417,2,206
92673,19,114,401,2,345
92674,9,274,462,1,112
92675,7,298,392,1,125
92676,13,223,409,3,83
92677,18,488,327,1,7
92678,20,216,36,1,475
92679,2,407,400,2,252
92680,7,130,311,4,282
92681,1,363,22,1,367
92682,19,332,198,3,100
92683,21,470,414,2,46
92684,8,194,364,2,338
92685,10,342,442,1,68
92686,6,279,49,3,115
92687,19,154,332,4,193
92688,28,284,192,2,472
92689,25,84,74,5,500
92690,8,31,379,5,391
92691,13,247,213,1,182
92692,17,251,90,5,426
92693,11,243,435,1,292
92694,28,425,227,5,25
92695,14,350,110,5,170
92696,9,81,401,5,324
92697,25,79,357,3,316
92698,5,328,476,2,161
92699,13,190,129,4,406
92700,2,438,294,1,437
92701,23,310,380,5,466
92702,20,257,440,2,216
92703,1,210,241,3,465
92704,19,300,153,3,303
92705,19,317,459,1,189
92706,20,288,157,1,24
92707,8,398,345,3,35
92708,3,244,54,4,101
92709,11,120,306,5,403
92710,8,70,385,3,333
92711,6,386,175,1,82
92712,22,390,371,4,19
92713,20,242,190,3,259
92714,20,112,267,1,470
92715,10,235,237,4,236
92716,8,385,418,5,484
92717,18,34,230,2,396
92718,21,32,484,3,380
92719,23,220,156,5,33
92720,24,310,3,5,435
92721,16,258,402,1,339
92722,22,112,121,4,162
92723,19,167,445,5,83
92724,12,112,481,4,55
92725,22,128,221,1,188
92726,17,151,481,1,238
92727,13,199,372,2,268
92728,25,140,158,3,496
92729,22,184,96,4,238
92730,25,309,333,4,183
92731,3,80,300,3,214
92732,4,490,426,4,354
92733,6,117,55,4,342
92734,8,205,417,1,300
92735,17,391,177,4,72
92736,13,12,144,5,358
92737,1,26,16,1,486
92738,18,364,87,5,88
92739,9,240,132,5,209
92740,7,225,173,1,24
92741,7,110,478,1,275
92742,14,390,382,3,32
92743,8,497,364,5,83
92744,14,186,484,4,356
92745,11,146,407,2,48
92746,20,151,472,2,491
92747,13,67,18,4,11
92748,22,48,477,4,235
92749,20,57,490,2,140
92750,22,194,358,2,170
92751,10,158,156,2,391
92752,14,392,411,3,423
92753,1,24,131,2,60
92754,20,162,238,5,119
92755,28,200,385,4,394
92756,26,497,242,1,45
92757,13,416,385,4,18
92758,26,411,414,4,147
92759,11,64,373,1,216
92760,17,204,394,4,337
92761,9,99,450,1,298
92762,20,88,15,1,237
92763,2,268,25,4,57
92764,27,156,322,2,234
92765,17,62,352,1,301
92766,27,41,136,2,320
92767,24,264,103,2,21
92768,10,417,220,1,194
92769,11,89,316,4,257
92770,6,159,452,1,307
92771,3,111,295,3,44
92772,16,88,181,4,40
92773,25,174,279,5,445
92774,25,326,296,3,495
92775,9,307,51,1,149
92776,24,149,216,4,113
92777,25,204,158,4,287
92778,16,177,392,3,199
92779,26,249,413,5,80
92780,13,393,137,5,420
92781,21,246,33,2,292
92782,12,270,207,2,246
92783,7,314,329,3,381
92784,5,479,423,1,307
92785,3,408,65,2,74
92786,14,241,134,2,170
92787,1,238,107,3,329
92788,5,220,378,3,201
92789,17,323,337,2,102
92790,11,463,258,5,495
92791,10,117,208,1,432
92792,24,379,346,5,465
92793,27,251,394,4,18
92794,6,325,152,5,119
92795,12,304,69,1,59
92796,24,402,379,3,416
92797,19,27,136,3,85
92798,7,226,236,5,321
92799,11,182,98,1,251
92800,2,306,156,2,283
92801,16,152,301,4,252
92802,13,169,465,5,285
92803,10,363,301,4,339
92804,19,110,482,2,139
92805,12,456,442,2,393
92806,16,305,328,2,389
92807,27,158,448,3,486
92808,20,295,370,1,323
92809,12,27,394,4,132
92810,17,286,165,1,422
92811,2,411,131,5,405
92812,5,416,225,4,229
92813,13,257,54,3,355
92814,23,173,213,4,468
92815,16,307,280,1,410
92816,24,29,27,4,128
92817,5,103,32,5,453
92818,3,386,104,2,324
92819,15,255,226,3,387
92820,5,331,23,3,45
92821,24,198,26,4,32
92822,25,269,151,3,163
92823,6,243,102,2,293
92824,20,264,125,2,289
92825,4,249,25,5,490
92826,15,302,229,2,11
92827,22,387,239,5,121
92828,14,49,176,2,188
92829,11,243,24,1,452
92830,7,381,161,5,413
92831,1,500,264,4,73
92832,1,120,72,5,311
92833,17,43,160,3,294
92834,13,51,455,5,356
92835,23,335,443,3,63
92836,10,53,339,5,395
92837,6,257,455,5,11
92838,9,387,93,4,229
92839,8,248,62,1,109
92840,6,483,159,5,465
92841,6,220,169,3,186
92842,9,131,346,4,21
92843,14,249,373,4,233
92844,23,238,232,2,66
92845,27,405,284,1,466
92846,19,310,484,3,189
92847,18,53,74,5,458
92848,11,27,24,3,18
92849,8,370,161,4,146
92850,19,431,80,1,21
92851,4,193,345,4,53
92852,2,174,330,2,232
92853,8,176,9,3,355
92854,4,161,5,4,280
92855,21,394,486,4,318
92856,24,66,370,3,145
92857,1,346,255,3,146
92858,17,71,326,5,138
92859,14,324,42,5,35
92860,1,359,401,5,479
92861,6,269,123,3,216
92862,9,141,125,5,149
92863,1,62,160,5,225
92864,28,66,448,5,477
92865,14,216,262,5,472
92866,27,350,490,1,78
92867,14,397,127,4,260
92868,24,147,238,2,136
92869,28,450,149,2,474
92870,19,289,86,1,405
92871,26,352,63,3,108
92872,28,257,233,5,7
92873,25,310,47,1,255
92874,21,91,419,4,330
92875,16,123,306,5,416
92876,18,335,453,4,358
92877,13,324,228,2,497
92878,12,500,246,3,132
92879,22,1,489,4,444
92880,15,47,3,3,157
92881,9,285,215,5,388
92882,1,354,380,2,472
92883,7,321,445,4,408
92884,28,257,287,2,48
92885,25,467,112,3,393
92886,21,415,53,5,220
92887,2,204,496,2,320
92888,21,273,435,4,409
92889,6,497,369,1,134
92890,9,236,274,1,202
92891,5,257,339,5,91
92892,7,136,257,2,481
92893,22,449,135,5,316
92894,4,497,497,1,248
92895,6,313,216,3,177
92896,4,195,429,2,458
92897,3,409,36,3,95
92898,26,446,171,2,130
92899,25,424,77,3,111
92900,24,200,166,2,441
92901,14,86,409,3,325
92902,15,82,411,1,141
92903,13,4,71,1,261
92904,15,18,465,3,222
92905,18,200,339,2,39
92906,13,169,1,1,76
92907,17,22,437,5,414
92908,4,413,195,1,111
92909,9,347,79,3,109
92910,16,451,209,3,426
92911,16,324,124,3,280
92912,15,366,308,2,56
92913,26,211,275,1,331
92914,24,261,427,2,110
92915,5,467,49,5,27
92916,5,457,303,2,212
92917,16,220,391,2,369
92918,9,220,273,1,480
92919,27,281,466,4,106
92920,22,342,170,1,305
92921,20,406,413,4,205
92922,22,168,193,4,463
92923,17,164,249,1,105
92924,17,313,333,1,239
92925,4,311,466,2,137
92926,15,93,211,2,16
92927,3,329,156,5,150
92928,6,248,242,3,94
92929,18,303,280,1,113
92930,26,177,294,2,52
92931,3,143,5,4,270
92932,13,86,12,5,302
92933,24,448,461,1,73
92934,9,156,175,2,234
92935,23,497,441,2,274
92936,25,412,359,2,70
92937,5,402,59,2,294
92938,26,109,178,5,101
92939,2,422,121,3,236
92940,7,296,312,5,40
92941,10,380,182,2,260
92942,20,10,467,3,485
92943,18,352,34,3,378
92944,4,301,200,2,449
92945,24,206,128,3,192
92946,13,106,423,1,198
92947,12,388,461,4,38
92948,9,254,16,1,83
92949,27,74,393,3,93
92950,11,454,203,1,395
92951,20,113,472,4,223
92952,14,272,243,1,187
92953,12,48,365,2,487
92954,21,429,176,5,200
92955,16,449,357,2,264
92956,16,390,53,4,132
92957,16,406,4,5,152
92958,5,200,58,5,228
92959,17,83,199,1,222
92960,17,33,496,1,445
92961,25,121,173,1,408
92962,10,310,60,1,221
92963,5,454,144,3,64
92964,11,157,383,1,39
92965,6,470,186,2,194
92966,13,336,258,2,122
92967,9,386,35,4,228
92968,21,161,182,4,85
92969,20,290,51,1,303
92970,8,461,414,4,431
92971,19,496,357,2,160
92972,26,291,396,1,203
92973,14,272,271,1,76
92974,3,241,61,4,476
92975,8,497,125,1,199
92976,3,220,58,2,301
92977,22,341,129,5,371
92978,19,492,10,4,216
92979,3,264,175,5,179
92980,16,392,301,1,320
92981,16,16,68,5,221
92982,11,458,495,4,136
92983,15,441,478,4,177
92984,26,492,393,5,22
92985,14,84,205,3,496
92986,18,270,373,4,409
92987,21,263,454,3,1
92988,10,76,480,4,142
92989,15,319,400,1,453
92990,23,57,268,4,262
92991,3,15,109,2,218
92992,24,118,414,4,335
92993,9,118,287,5,315
92994,5,123,107,4,340
92995,14,408,235,4,255
92996,27,298,128,3,277
92997,18,8,117,4,211
92998,26,244,305,2,130
92999,18,334,445,4,125
93000,13,130,379,1,482
93001,27,401,168,2,5
93002,11,493,343,4,127
93003,27,14,490,2,422
93004,17,245,53,2,56
93005,24,463,20,5,25
93006,16,23,353,2,249
93007,12,107,247,1,1
93008,2,433,443,1,4
93009,5,481,469,1,157
93010,2,201,218,2,499
93011,17,442,439,5,381
93012,15,263,277,5,228
93013,22,306,161,5,27
93014,18,485,385,3,463
93015,19,491,42,5,155
93016,12,306,405,4,315
93017,22,136,101,4,167
93018,17,119,49,4,387
93019,20,23,335,3,265
93020,7,399,82,2,186
93021,12,432,446,1,427
93022,25,189,335,1,424
93023,12,379,82,1,460
93024,22,483,495,4,188
93025,12,178,157,5,383
93026,20,78,427,2,161
93027,12,235,470,5,55
93028,24,389,179,2,209
93029,2,451,164,5,412
93030,5,193,61,3,157
93031,13,378,118,4,29
93032,20,33,95,3,51
93033,12,4,171,4,237
93034,9,386,312,1,166
93035,10,85,475,3,171
93036,10,24,119,3,238
93037,16,85,440,4,147
93038,5,1,322,2,259
93039,3,467,109,3,376
93040,25,286,245,3,422
93041,19,23,181,5,132
93042,14,283,340,3,186
93043,8,128,134,5,76
93044,16,442,120,1,360
93045,8,307,173,4,161
93046,15,204,308,3,51
93047,1,142,377,3,434
93048,24,60,170,4,181
93049,13,2,102,2,364
93050,6,200,235,1,274
93051,26,163,290,4,26
93052,27,147,84,2,178
93053,15,169,264,1,204
93054,7,75,284,4,430
93055,23,46,61,2,98
93056,20,325,206,3,113
93057,14,79,4,3,290
93058,14,444,428,1,154
93059,19,385,360,3,64
93060,24,207,352,3,434
93061,16,86,72,4,111
93062,21,469,326,1,422
93063,26,35,300,1,375
93064,21,478,341,4,148
93065,11,223,38,5,460
93066,17,414,345,3,413
93067,18,310,322,3,71
93068,4,22,146,2,408
93069,10,84,234,5,291
93070,22,498,65,1,351
93071,9,434,206,4,277
93072,10,150,443,3,311
93073,17,218,411,2,445
93074,4,383,246,4,286
93075,12,395,48,5,224
93076,18,320,287,4,389
93077,12,100,292,5,186
93078,14,287,134,4,203
93079,16,33,193,5,46
93080,27,387,376,1,279
93081,20,299,19,4,57
93082,23,284,135,4,126
93083,7,241,392,4,269
93084,20,87,94,5,468
93085,10,320,87,4,188
93086,12,468,289,2,366
93087,25,278,452,5,22
93088,20,455,471,3,140
93089,21,75,56,1,457
93090,26,58,349,2,445
93091,20,140,32,3,69
93092,16,355,210,1,375
93093,2,217,308,2,308
93094,19,79,261,2,173
93095,20,226,384,1,441
93096,12,123,382,3,449
93097,22,472,235,5,187
93098,2,33,83,2,362
93099,7,82,153,3,429
93100,21,374,270,4,470
93101,15,344,350,5,439
93102,6,280,131,2,371
93103,10,195,462,3,424
93104,2,213,96,5,214
93105,15,459,6,5,123
93106,12,132,312,1,185
93107,24,282,297,2,252
93108,2,408,259,3,125
93109,15,457,497,2,244
93110,7,262,495,2,256
93111,28,481,179,2,219
93112,15,397,48,3,457
93113,11,432,466,5,150
93114,3,342,380,5,170
93115,21,292,302,1,291
93116,8,388,290,3,182
93117,18,302,235,4,30
93118,6,384,86,1,179
93119,23,444,267,3,175
93120,12,293,179,3,56
93121,27,116,454,5,168
93122,5,458,471,1,64
93123,16,100,263,2,172
93124,10,474,450,4,337
93125,24,401,324,2,403
93126,6,32,239,5,193
93127,7,382,307,2,199
93128,20,150,85,1,275
93129,24,52,430,1,198
93130,10,179,183,3,432
93131,11,246,158,4,55
93132,2,288,38,1,296
93133,13,161,254,1,114
93134,9,23,154,3,213
93135,23,424,440,1,223
93136,17,285,374,2,138
93137,28,286,205,3,114
93138,16,434,436,1,466
93139,3,376,252,4,127
93140,17,51,242,5,150
93141,28,7,236,2,105
93142,7,425,67,4,340
93143,8,455,289,4,216
93144,11,88,83,2,145
93145,1,425,111,4,72
93146,5,10,157,5,24
93147,6,188,28,4,138
93148,23,497,291,4,294
93149,9,25,277,5,450
93150,18,433,489,3,448
93151,3,314,354,5,143
93152,11,36,278,2,452
93153,28,341,24,1,348
93154,6,56,154,4,281
93155,26,182,41,5,35
93156,22,308,123,4,425
93157,24,301,460,4,225
93158,1,427,70,3,285
93159,13,27,95,4,144
93160,3,82,242,5,47
93161,6,70,182,3,70
93162,18,311,491,2,335
93163,25,464,343,1,330
93164,21,354,210,3,10
93165,28,24,440,5,394
93166,23,88,296,2,42
93167,13,9,52,5,256
93168,14,222,407,1,294
93169,1,483,379,1,398
93170,27,153,430,3,194
93171,13,434,190,5,305
93172,16,134,119,3,121
93173,5,48,457,4,63
93174,15,473,475,3,426
93175,24,170,343,3,310
93176,11,371,473,5,443
93177,6,117,198,3,293
93178,6,479,431,3,10
93179,3,446,457,3,189
93180,23,424,433,1,87
93181,18,462,126,4,416
93182,4,274,291,2,119
93183,7,145,143,4,50
93184,11,75,483,4,434
93185,1,493,29,4,272
93186,12,226,443,2,402
93187,9,104,204,4,299
93188,25,204,294,1,336
93189,6,14,242,1,426
93190,23,94,198,5,340
93191,11,490,126,1,133
93192,3,437,173,2,152
93193,21,239,174,3,62
93194,14,300,138,1,300
93195,17,416,475,2,338
93196,21,62,21,5,417
93197,19,413,245,5,359
93198,20,12,1,3,448
93199,26,292,405,3,470
93200,23,496,496,5,132
93201,4,86,81,4,88
93202,5,396,107,3,380
93203,5,396,491,2,319
93204,10,37,31,4,36
93205,3,294,81,1,132
93206,4,348,404,1,435
93207,12,31,31,3,230
93208,28,477,168,4,456
93209,9,427,240,4,46
93210,18,353,493,2,34
93211,11,389,120,3,203
93212,14,324,236,3,359
93213,22,454,257,2,448
93214,14,184,183,3,352
93215,21,90,454,2,156
93216,23,176,447,2,78
93217,4,65,170,2,63
93218,3,122,446,3,281
93219,20,295,312,3,322
93220,19,292,129,5,451
93221,7,483,148,4,382
93222,19,269,384,4,92
93223,6,489,181,3,144
93224,2,223,136,2,227
93225,7,36,279,3,251
93226,9,260,331,5,5
93227,26,418,484,3,57
93228,13,151,353,4,8
93229,27,478,331,2,407
93230,23,439,68,4,243
93231,9,309,332,3,205
93232,17,20,159,3,80
93233,19,395,398,1,483
93234,18,439,482,2,289
93235,19,483,339,3,1
93236,14,409,44,5,382
93237,8,40,84,2,283
93238,28,366,249,5,348
93239,23,99,343,3,104
93240,10,236,409,4,200
93241,26,405,40,3,178
93242,24,396,126,2,45
93243,7,354,189,5,367
93244,7,199,408,1,53
93245,1,485,275,3,231
93246,7,7,376,4,387
93247,18,494,73,1,11
93248,5,442,123,1,275
93249,4,401,275,1,389
93250,25,73,108,4,96
93251,1,400,500,1,423
93252,23,39,347,4,161
93253,7,164,84,1,29
93254,28,251,179,1,239
93255,22,150,482,4,408
93256,7,131,472,3,327
93257,19,27,116,4,328
93258,26,396,55,5,447
93259,25,440,330,1,488
93260,4,398,21,4,390
93261,10,349,330,5,168
93262,6,491,304,2,294
93263,20,217,380,2,474
93264,18,76,352,3,270
93265,23,302,188,5,484
93266,24,118,422,3,375
93267,27,495,92,1,418
93268,23,47,54,5,404
93269,13,87,164,3,231
93270,22,452,98,1,358
93271,24,444,401,2,445
93272,25,216,192,3,342
93273,27,52,108,2,239
93274,18,345,297,2,241
93275,7,500,369,4,227
93276,10,26,273,1,232
93277,5,493,378,4,11
93278,3,240,395,3,284
93279,4,207,241,3,413
93280,9,325,78,1,53
93281,20,347,465,1,405
93282,12,303,387,4,68
93283,19,343,144,1,39
93284,4,247,358,3,491
93285,27,57,142,3,234
93286,18,146,459,5,25
93287,22,322,369,3,6
93288,14,151,179,3,342
93289,13,208,441,2,339
93290,7,445,339,5,116
93291,4,28,108,2,125
93292,18,5,153,4,126
93293,11,431,47,5,420
93294,4,184,264,2,120
93295,4,15,249,5,415
93296,9,450,64,2,81
93297,18,147,277,4,289
93298,12,250,330,4,444
93299,1,65,487,4,31
93300,25,75,178,5,177
93301,8,249,478,3,65
93302,5,150,275,2,449
93303,26,55,420,5,206
93304,9,154,6,3,262
93305,3,384,179,3,393
93306,14,351,110,2,152
93307,11,434,473,5,214
93308,28,260,408,1,348
93309,8,158,117,4,254
93310,18,363,184,5,235
93311,19,377,229,5,391
93312,8,308,309,2,2
93313,20,208,184,5,89
93314,2,89,28,4,315
93315,3,86,40,3,54
93316,3,346,144,1,437
93317,13,311,108,4,412
93318,15,28,75,1,109
93319,19,128,384,3,43
93320,22,187,465,1,48
93321,4,336,108,4,42
93322,16,333,305,1,283
93323,11,153,162,4,289
93324,19,73,441,1,396
93325,21,464,303,2,467
93326,1,246,234,5,132
93327,3,366,441,4,43
93328,24,252,42,1,267
93329,11,17,352,1,23
93330,14,52,300,4,173
93331,28,130,320,5,326
93332,6,420,489,2,251
93333,17,389,326,3,97
93334,25,104,296,4,237
93335,28,10,462,4,12
93336,28,92,2,1,94
93337,4,291,367,4,162
93338,22,304,242,3,376
93339,2,303,32,1,172
93340,13,276,464,1,370
93341,14,227,11,1,177
93342,11,147,138,5,246
93343,12,283,66,3,59
93344,20,321,356,1,364
93345,5,488,162,4,338
93346,18,162,85,3,43
93347,1,166,280,5,158
93348,10,95,493,1,16
93349,26,215,447,5,167
93350,13,204,332,4,87
93351,13,134,206,2,104
93352,16,2,343,4,343
93353,23,113,86,3,375
93354,13,68,389,2,355
93355,3,233,174,2,59
93356,9,228,374,3,491
93357,16,221,13,5,175
93358,11,265,150,3,217
93359,18,310,96,2,41
93360,28,98,24,2,252
93361,26,109,287,5,110
93362,26,417,34,1,347
93363,26,495,305,1,173
93364,6,123,42,4,337
93365,16,422,362,1,65
93366,28,70,163,4,416
93367,1,194,420,1,195
93368,23,183,234,1,471
93369,8,21,195,2,415
93370,21,373,122,2,499
93371,17,105,94,4,377
93372,5,32,71,2,150
93373,6,283,188,3,166
93374,26,81,252,2,373
93375,13,467,119,4,226
93376,25,383,404,2,196
93377,7,261,259,5,485
93378,3,406,109,2,186
93379,8,145,461,3,156
93380,20,305,218,3,285
93381,23,457,464,4,258
93382,21,116,118,2,28
93383,6,466,403,2,269
93384,8,43,7,4,464
93385,28,290,316,3,347
93386,15,340,128,2,406
93387,20,222,342,5,182
93388,24,395,355,3,198
93389,13,405,456,3,412
93390,19,216,90,3,250
93391,2,428,315,4,474
93392,10,243,127,5,129
93393,16,265,179,3,493
93394,20,214,168,3,406
93395,2,68,422,4,158
93396,6,109,34,1,91
93397,14,245,161,4,195
93398,20,456,278,2,289
93399,8,284,222,5,267
93400,1,288,229,5,204
93401,14,227,274,3,465
93402,27,467,421,4,490
93403,28,448,10,4,499
93404,12,203,433,3,312
93405,28,414,232,5,452
93406,21,5,430,5,105
93407,21,3,495,1,452
93408,9,326,364,4,315
93409,21,368,148,1,83
93410,10,179,403,2,388
93411,3,242,65,4,330
93412,27,442,5,3,409
93413,4,426,490,5,416
93414,8,20,344,2,201
93415,6,141,152,1,272
93416,5,403,425,4,488
93417,5,142,218,4,313
93418,6,169,140,4,210
93419,12,11,126,3,176
93420,22,432,427,1,225
93421,18,57,406,4,197
93422,28,76,460,5,269
93423,28,462,118,1,3
93424,8,387,279,3,378
93425,23,469,203,1,121
93426,26,358,56,5,286
93427,8,173,234,5,242
93428,5,208,232,4,157
93429,9,160,301,1,277
93430,12,453,187,1,1
93431,27,455,194,1,289
93432,23,422,58,1,174
93433,14,429,268,4,306
93434,7,343,276,5,31
93435,17,173,45,2,9
93436,16,153,313,3,416
93437,17,79,255,2,312
93438,12,77,395,1,77
93439,2,147,42,2,6
93440,25,3,458,2,254
93441,25,96,160,4,381
93442,28,205,70,4,355
93443,3,334,357,1,173
93444,3,196,216,2,77
93445,1,407,211,4,24
93446,2,251,80,5,386
93447,2,441,262,5,233
93448,22,490,469,4,133
93449,25,79,474,3,67
93450,27,278,374,2,485
93451,19,493,353,4,420
93452,21,120,381,1,253
93453,5,298,375,5,486
93454,14,446,22,3,10
93455,10,70,260,1,346
93456,16,131,454,5,117
93457,20,54,233,3,302
93458,7,108,238,3,385
93459,3,492,391,4,95
93460,18,90,284,2,210
93461,16,189,12,2,465
93462,8,153,362,5,334
93463,22,395,462,4,102
93464,16,416,464,4,58
93465,4,243,206,4,360
93466,15,139,205,3,199
93467,20,215,401,5,225
93468,16,452,364,2,71
93469,3,467,337,4,160
93470,10,293,325,5,457
93471,6,249,306,4,31
93472,23,124,198,1,404
93473,12,483,14,5,123
93474,8,40,131,2,4
93475,21,42,360,3,347
93476,16,107,427,5,45
93477,28,479,256,3,107
93478,8,379,427,2,111
93479,21,256,370,4,121
93480,22,310,149,2,99
93481,17,219,124,4,171
93482,25,305,217,5,241
93483,8,246,186,5,232
93484,14,493,379,2,210
93485,17,463,411,1,27
93486,16,111,349,3,12
93487,1,417,430,4,361
93488,12,254,323,1,122
93489,5,228,321,4,468
93490,28,108,402,1,480
93491,6,378,86,2,321
93492,8,16,403,4,73
93493,20,468,475,3,283
93494,23,380,222,4,348
93495,28,498,467,1,68
93496,19,226,177,5,21
93497,12,429,212,5,153
93498,6,355,43,1,20
93499,11,428,258,1,347
93500,13,442,329,5,311
93501,14,62,46,2,35
93502,27,98,324,2,459
93503,27,154,258,3,435
93504,17,287,456,4,280
93505,18,388,88,4,90
93506,10,87,391,1,137
93507,13,448,121,1,312
93508,24,455,500,4,396
93509,11,162,411,5,90
93510,7,173,208,3,495
93511,12,179,451,1,310
93512,1,36,132,3,158
93513,3,287,136,3,291
93514,12,480,242,2,257
93515,12,5,422,2,453
93516,12,214,46,5,316
93517,18,250,417,4,480
93518,4,202,362,1,407
93519,8,389,280,5,444
93520,14,364,160,4,315
93521,17,288,333,3,92
93522,10,384,496,5,493
93523,2,496,86,2,71
93524,15,83,239,4,322
93525,1,355,405,3,395
93526,19,85,326,4,271
93527,22,98,487,4,70
93528,3,474,234,3,301
93529,15,352,447,4,35
93530,25,217,484,1,319
93531,10,496,30,2,212
93532,7,103,34,5,258
93533,14,299,474,5,219
93534,2,357,146,2,174
93535,18,257,121,2,415
93536,16,470,150,1,456
93537,6,328,41,1,238
93538,1,436,483,2,256
93539,19,335,77,5,52
93540,16,270,338,4,373
93541,5,188,400,1,8
93542,8,364,376,3,192
93543,11,254,494,2,301
93544,12,7,12,3,129
93545,19,120,398,1,345
93546,18,138,296,5,387
93547,13,287,473,1,459
93548,23,337,255,4,266
93549,16,155,342,2,288
93550,11,465,314,2,491
93551,9,228,2,5,379
93552,23,222,119,5,220
93553,17,254,290,3,339
93554,16,450,101,4,469
93555,13,432,256,1,232
93556,10,457,10,2,179
93557,25,32,469,1,358
93558,15,498,423,3,389
93559,16,282,394,4,392
93560,11,50,377,5,218
93561,21,332,177,5,114
93562,23,493,78,1,408
93563,10,365,141,4,54
93564,14,417,240,3,167
93565,26,408,204,3,478
93566,16,40,134,3,481
93567,25,407,85,1,292
93568,7,8,67,3,406
93569,17,34,208,1,486
93570,22,218,101,4,187
93571,22,433,257,1,410
93572,22,331,320,2,497
93573,4,248,471,1,456
93574,10,214,355,2,399
93575,21,493,491,1,64
93576,19,363,77,1,169
93577,20,498,154,4,201
93578,20,92,391,2,131
93579,24,215,419,1,312
93580,4,436,80,2,127
